node_id,name,id,node_type,is_hub
1330,3-Methyl-1-butanol,31260.0,compound,food
1331,Ethyl_caproate,31265.0,compound,food
1332,Allyl_hexanoate,31266.0,compound,food
1333,Pyrrolidine,31268.0,compound,food
1334,Butyl_acetate,31272.0,compound,food
1335,Isoamyl_Acetate,31276.0,compound,food
1336,Butyl_Stearate,31278.0,compound,food
1337,Ethyl_tetradecanoate,31283.0,compound,food
1338,Methyl_tetradecanoate,31284.0,compound,food
1339,Nonanal,31289.0,compound,food
1340,Tetradecanal,31291.0,compound,food
1341,Linalyl_benzoate,31353.0,compound,food
1342,"2,6-Di-tert-butyl-4-methylphenol",31404.0,compound,food
1343,Nopol,31408.0,compound,food
1344,"2,4,5-Trimethyl-3-Oxazoline",31492.0,compound,food
1345,"3,5-Dimethyl-1,2,4-Trithiolane",32033.0,compound,food
1346,23747-48-0,32065.0,compound,food
1347,2-Acetyl-3-Methylpyrazine,32093.0,compound,food
1348,2-Isobutyl-3-Methoxypyrazine,32594.0,compound,food
1349,L-glutamic_acid,33032.0,compound,food
1350,2-Ethyl-3-Methoxypyrazine,33135.0,compound,food
1351,2-Isopropyl-3-Methoxypyrazine,33166.0,compound,food
1352,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,33931.0,compound,food
1353,Diisooctyl_phthalate,33934.0,compound,food
1354,6-Pentyl-2H-pyran-2-one,33960.0,compound,food
1355,"2,6-Nonadien-1-ol",34134.0,compound,food
1356,2-Methyl-3-furanthiol,34286.0,compound,food
1357,Isopulegone,34645.0,compound,food
1358,Ethyl_Propyl_Disulfide,35349.0,compound,food
1359,Dihydro-alpha-ionone,35821.0,compound,food
1360,"2,5-Diethyl-3-Methylpyrazine",36225.0,compound,food
1361,"5,6,7,8-Tetrahydroquinoxaline",36822.0,compound,food
1362,"3,6-Nonadien-1-ol",42011.0,compound,food
1363,2-Pentyl_butyrate,43263.0,compound,food
1364,Bornyl_Isovalerate,60968.0,compound,food
1365,Ethyl_4-methoxybenzoate,60979.0,compound,food
1366,"2,3-Heptanedione",60983.0,compound,food
1367,"(2,2-Dimethoxyethyl)benzene",60995.0,compound,food
1368,Isobutyl_phenylacetate,60998.0,compound,food
1369,4-(4-Methoxyphenyl)-2-butanone,61007.0,compound,food
1370,Butyl_laurate,61015.0,compound,food
1371,"2,6-Dimethyl-5-heptenal",61016.0,compound,food
1372,3-Methyl-2-butenal,61020.0,compound,food
1373,Octyl_isobutyrate,61024.0,compound,food
1374,Octyl_butyrate,61030.0,compound,food
1375,2-Methylundecanal,61031.0,compound,food
1376,Linalyl_formate,61040.0,compound,food
1377,Safranal,61041.0,compound,food
1378,Isobutyl_benzoate,61048.0,compound,food
1379,3-Phenylpropyl_propionate,61052.0,compound,food
1380,4-Methoxybenzyl_formate,61054.0,compound,food
1381,Octyl_propionate,61096.0,compound,food
1382,Linalyl_propionate,61098.0,compound,food
1383,"2,6,6-Trimethyl-1-cyclohexene-1-acetaldehyde",61124.0,compound,food
1384,beta-Caryophyllene_alcohol,61125.0,compound,food
1385,Verbenol,61126.0,compound,food
1386,Myrtenal,61130.0,compound,food
1387,Benzyl_butyl_ether,61134.0,compound,food
1388,2-methylpropyl_but-2-enoate,61135.0,compound,food
1389,Butyl_pentanoate,61137.0,compound,food
1390,Methyl_2-methoxybenzoate,61151.0,compound,food
1391,2-Methoxystyrene,61153.0,compound,food
1392,2-Methoxyphenyl_acetate,61155.0,compound,food
1393,Furfuryl_propionate,61166.0,compound,food
1394,S-Ethyl_ethanethioate,61171.0,compound,food
1395,Hexyl_formate,61177.0,compound,food
1396,Isopropyl_butyrate,61184.0,compound,food
1397,Amyl_octanoate,61185.0,compound,food
1398,698-10-2,61199.0,compound,food
1399,1-Phenyl-2-pentanol,61202.0,compound,food
1400,delta-Undecalactone,61204.0,compound,food
1401,Farnesylacetone,61206.0,compound,food
1402,"3-Methylcyclopentane-1,2-dione",61209.0,compound,food
1403,3-Nonanone,61235.0,compound,food
1404,2-Acetyl-1-methylpyrrole,61240.0,compound,food
1405,Tetrahydrothiophen-3-one,61252.0,compound,food
1406,2-Propionylpyrrole,61260.0,compound,food
1407,2-(Methylthio)phenol,61261.0,compound,food
1408,Myrtenyl_acetate,61262.0,compound,food
1409,Nerol_oxide,61275.0,compound,food
1410,Methyl_citronellate,61290.0,compound,food
1411,Ethyl_3-hydroxyhexanoate,61293.0,compound,food
1412,S-Propyl_thioacetate,61295.0,compound,food
1413,2-Pentadecanone,61303.0,compound,food
1414,Heptyl_2-methylpropanoate,61304.0,compound,food
1415,4077-47-8,61325.0,compound,food
1416,4166-20-5,61334.0,compound,food
1417,1-Octen-3-One,61346.0,compound,food
1418,Butylphthalide,61361.0,compound,food
1419,d-Piperitone,61362.0,compound,food
1420,2-Phenylethyl_hexanoate,61384.0,compound,food
1421,Isoamyl_laurate,61386.0,compound,food
1422,"3,4-Dimethoxystyrene",61400.0,compound,food
1423,Ethyl_3-(2-furyl)propionate,61450.0,compound,food
1424,Hexyl_isovalerate,61455.0,compound,food
1425,D-Lactic_acid,61503.0,compound,food
1426,"3-Acetyl-2,5-dimethylfuran",61527.0,compound,food
1427,Celestolide,61585.0,compound,food
1428,4-(Ethoxymethyl)-2-methoxyphenol,61586.0,compound,food
1429,Ethyl_3-(methylthio)propionate,61592.0,compound,food
1430,"3,4-Dimethyl-1,2-cyclopentanedione",61633.0,compound,food
1431,13494-07-0,61634.0,compound,food
1432,Methyl_3-(methylthio)propionate,61641.0,compound,food
1433,"2,4,5-Trimethylthiazole",61653.0,compound,food
1434,1-(Methylthio)-2-butanone,61656.0,compound,food
1435,2-Methyl-5-(methylthio)furan,61657.0,compound,food
1436,Furfuryl_isovalerate,61658.0,compound,food
1437,Difurfuryl_sulfide,61659.0,compound,food
1438,S-Furfuryl_thioacetate,61660.0,compound,food
1439,2-(Methoxymethyl)furan,61661.0,compound,food
1440,S-Methyl_2-furancarbothioate,61662.0,compound,food
1441,13679-70-4,61663.0,compound,food
1442,13679-85-1,61664.0,compound,food
1443,13679-86-2,61665.0,compound,food
1444,5-Methylquinoxaline,61670.0,compound,food
1445,2-Isopropyl-5-methylpyrazine,61700.0,compound,food
1446,4-Ethylsyringol,61712.0,compound,food
1447,3-Isobutylpyridine,61715.0,compound,food
1448,9-Decenoic_acid,61743.0,compound,food
1449,Perillyl_acetate,61780.0,compound,food
1450,Limonen-10-yl_acetate,61781.0,compound,food
1451,2-Isopropyl-4-methylthiazole,61808.0,compound,food
1452,Butyl_2-methylbutyrate,61812.0,compound,food
1453,"2,4-Dimethylbenzaldehyde",61814.0,compound,food
1454,4-Ethyloctanoic_acid,61840.0,compound,food
1455,Octadienal,61874.0,compound,food
1456,Dec-4-enal,61875.0,compound,food
1457,2-Acetyl-3-ethylpyrazine,61918.0,compound,food
1458,4-Methylthio-2-butanone,61922.0,compound,food
1459,Allyl_Methyl_Trisulfide,61926.0,compound,food
1460,Piperitenone_oxide,61942.0,compound,food
1461,Theaspirane,61953.0,compound,food
1462,furan-2-ylmethyl_pentanoate,61955.0,compound,food
1463,2-Acetyl-1-ethylpyrrole,61988.0,compound,food
1464,4-Methylnonanoic_acid,62003.0,compound,food
1465,"2-Ethyl-4,5-dimethyloxazole",62069.0,compound,food
1466,4-Methyloctanoic_acid,62089.0,compound,food
1467,p-Tolyl_isovalerate,62092.0,compound,food
1468,"2,5-Dimethyl-1,4-dithiane-2,5-diol",62105.0,compound,food
1469,56424-87-4,62117.0,compound,food
1470,2-Methyl-3-tetrahydrofuranthiol,62128.0,compound,food
1471,Furfuryl_methyl_disulfide,62131.0,compound,food
1472,Linalyl_butyrate,62321.0,compound,food
1473,Terpinyl_propionate,62328.0,compound,food
1474,1-Phenylethyl_acetate,62341.0,compound,food
1475,p-Menthan-2-ol,62350.0,compound,food
1476,3-(Methylthio)propyl_isothiocyanate,62351.0,compound,food
1477,Sabinene_hydrate,62367.0,compound,food
1478,1125-21-9,62374.0,compound,food
1479,Benzaldehyde_dimethyl_acetal,62375.0,compound,food
1480,Dihydrojasmone,62378.0,compound,food
1481,"2,2,4-Trimethyl-1,3-dioxolane",62384.0,compound,food
1482,1195-32-0,62385.0,compound,food
1483,2-Pentanethiol,62424.0,compound,food
1484,Pentyl_valerate,62433.0,compound,food
1485,Allyl_Methyl_Disulfide,62434.0,compound,food
1486,S-Methyl_thiobutyrate,62444.0,compound,food
1487,2-Methylbutyl_isovalerate,62445.0,compound,food
1488,4-Vinylphenol,62453.0,compound,food
1489,4-Ethyl-2-methoxyphenol,62465.0,compound,food
1490,3-Hydroxy-2-Pentanone,62484.0,compound,food
1491,"4,5-Dimethylthiazole",62510.0,compound,food
1492,"3,4-Hexanedione",62539.0,compound,food
1493,Ethyl_3-hydroxybutyrate,62572.0,compound,food
1494,Heptyl_butyrate,62592.0,compound,food
1495,tridec-2-enal,62653.0,compound,food
1496,2-Isobutylthiazole,62725.0,compound,food
1497,28664-35-9,62835.0,compound,food
1498,Isopropenylpyrazine,62897.0,compound,food
1499,Whiskey_lactone,62900.0,compound,food
1500,Octyl_2-furoate,62901.0,compound,food
1501,"2,5-Diethyltetrahydrofuran",62913.0,compound,food
1502,Borneol,64685.0,compound,food
1503,(-)-Epigallocatechin_gallate,65064.0,compound,food
1504,Gallocatechin,65084.0,compound,food
1505,Ginkgolide_B,65243.0,compound,food
1506,S-Methyl_2-methylbutanethioate,65285.0,compound,food
1507,"4-Acetyl-1,4-dimethyl-1-cyclohexene",65289.0,compound,food
1508,3-(Methylthio)-1-hexanol,65413.0,compound,food
1509,Methyl_4-(methylthio)butyrate,65425.0,compound,food
1510,5-Ethyl-2-hydroxy-3-methylcyclopent-2-en-1-one,65427.0,compound,food
1511,6-Hydroxydihydrotheaspirane,65428.0,compound,food
1512,Cedrol,65575.0,compound,food
1513,Verbenone,65724.0,compound,food
1514,Valerophenone,66093.0,compound,food
1515,Allyl_methyl_sulfide,66282.0,compound,food
1516,Xanthoxylin,66654.0,compound,food
1517,Octyl_benzoate,66751.0,compound,food
1518,(+)-Linalool,67179.0,compound,food
1519,"1,2,3,5,6-Pentathiepane",67521.0,compound,food
1520,Tangeretin,68077.0,compound,food
1521,Chavicol,68148.0,compound,food
1522,Perillen,68316.0,compound,food
1523,Artemisia_ketone,68346.0,compound,food
1524,Isobutyl_isothiocyanate,68960.0,compound,food
1525,2-Propylpyridine,69320.0,compound,food
1526,Pentyl_isothiocyanate,69415.0,compound,food
1527,2-Hydroxy-4-methoxybenzaldehyde,69600.0,compound,food
1528,Allyl_thiocyanate,69816.0,compound,food
1529,5-Hexen-1-ol,69963.0,compound,food
1530,(+)-Isomenthone,70962.0,compound,food
1531,(-)-Epicatechin,72276.0,compound,food
1532,(-)-Epigallocatechin,72277.0,compound,food
1533,Isoflavone,72304.0,compound,food
1534,Nobiletin,72344.0,compound,food
1535,S-Methyl_thioacetate,73750.0,compound,food
1536,Isopropyl_isothiocyanate,75263.0,compound,food
1537,(R)-(+)-Citronellal,75427.0,compound,food
1538,S-Methyl_hexanethioate,75515.0,compound,food
1539,Diallyl_tetrasulfide,75552.0,compound,food
1540,3-Butenyl_isothiocyanate,76922.0,compound,food
1541,"2,5-Dimethylthiazole",77837.0,compound,food
1542,2-Vinylpyrazine,77840.0,compound,food
1543,Diisopropyl_disulfide,77932.0,compound,food
1544,Hexyl_isothiocyanate,78120.0,compound,food
1545,sec-Butyl_isothiocyanate,78151.0,compound,food
1546,Heptyl_isothiocyanate,78152.0,compound,food
1547,Erucin,78160.0,compound,food
1548,Ethyl_(methylthio)acetate,78199.0,compound,food
1549,3-Methyl-3-butenyl_acetate,78879.0,compound,food
1550,2-(Methylthio)ethanol,78925.0,compound,food
1551,Diosphenol,79023.0,compound,food
1552,3-Methylbutyl_isothiocyanate,79086.0,compound,food
1553,1-Pyrroline,79803.0,compound,food
1554,"Tetrasulfide,_dimethyl",79828.0,compound,food
1555,"4-Ethyl-1,2-dimethoxybenzene",79990.0,compound,food
1556,Diisopropyl_trisulfide,80046.0,compound,food
1557,Carvacryl_methyl_ether,80790.0,compound,food
1558,"2,4-Dimethylanisole",81221.0,compound,food
1559,2-Phenylethyl_pentanoate,81964.0,compound,food
1560,7785-70-8,82227.0,compound,food
1561,l-alpha-Fenchone,82229.0,compound,food
1562,Methyl_2-(dimethylamino)benzoate,82336.0,compound,food
1563,13002-09-0,83036.0,compound,food
1564,Methyl_phenyl_disulfide,84234.0,compound,food
1565,Isopinocamphone,84532.0,compound,food
1566,rosefuran,84825.0,compound,food
1567,2-Ethylthiazole,85053.0,compound,food
1568,3-(Methylthio)propyl_acetate,85519.0,compound,food
1569,Methyl_(methylthio)acetate,85522.0,compound,food
1570,Naringen,85704.0,compound,food
1571,14400-67-0,85730.0,compound,food
1572,alpha-Bisabolene,86597.0,compound,food
1573,alpha-Bergamotene,86608.0,compound,food
1574,.alpha.-Cubebene,86609.0,compound,food
1575,4-Menthen-8-ol,86752.0,compound,food
1576,p-Menth-1-en-9-ol,86753.0,compound,food
1577,2-methyl-3-[4-(propan-2-yl)cyclohex-1-en-1-yl]propanal,86818.0,compound,food
1578,4-Pentenyl_isothiocyanate,87436.0,compound,food
1579,2-Propylpyrazine,87466.0,compound,food
1580,2-Hexylthiophene,87793.0,compound,food
1581,19872-52-7,88290.0,compound,food
1582,Hexyl_propionate,88454.0,compound,food
1583,Galegine_sulfate,88460.0,compound,food
1584,2-Bornyl_propionate,89306.0,compound,food
1585,"Cyclohexene,_4-ethenyl-4-methyl-3-(1-methylethenyl)-1-(1-methylethyl)-,_(3R-trans)-",89316.0,compound,food
1586,dl-Codamine,89421.0,compound,food
1587,nicotine,89594.0,compound,food
1588,S-Methyl_3-methylbutanethioate,90246.0,compound,food
1589,Aromadendrene,91354.0,compound,food
1590,beta-Eudesmol,91457.0,compound,food
1591,"Limonene_1,2-epoxide",91496.0,compound,food
1592,"(4R,4aR)-1,1,4,7-tetramethyl-1a,2,3,4,4a,5,6,7b-octahydrocyclopropa[e]azulene",92116.0,compound,food
1593,Elemol,92138.0,compound,food
1594,Curcumene,92139.0,compound,food
1595,(+)-Camphene,92221.0,compound,food
1596,(-)-gamma-cadinene,92313.0,compound,food
1597,Crypton,92780.0,compound,food
1598,Prunin,92794.0,compound,food
1599,beta-Cubebene,93081.0,compound,food
1600,"2,3,5-Trithiahexane",93236.0,compound,food
1601,58461-27-1,94060.0,compound,food
1602,Santalene,94164.0,compound,food
1603,"(1aR,4S,4aS,7R,7aS)-1,1,4,7-tetramethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",94174.0,compound,food
1604,"p-Menth-8-ene-1,2-diol",94217.0,compound,food
1605,3242-08-8,94254.0,compound,food
1606,Paradol,94378.0,compound,food
1607,Isopulegol_acetate,94579.0,compound,food
1608,"6,10-Dimethyl-2-undecanone",95495.0,compound,food
1609,2-Nonenoic_acid,97730.0,compound,food
1610,Nerolidyl_acetate,98043.0,compound,food
1611,2-amino-3-(prop-2-en-1-ylsulfanyl)propanoic_acid,98280.0,compound,food
1612,Campholenic_aldehyde,98497.0,compound,food
1613,Allyl_propyl_sulfide,98781.0,compound,food
1614,Grosheimin,99967.0,compound,food
1615,4-Isopropenyl-1-methyl-7-oxabicyclo[4.1.0]heptan-2-one,100031.0,compound,food
1616,"2,6,6-trimethyl-2-hydroxycyclohexanone",101115.0,compound,food
1617,Globulol,101716.0,compound,food
1618,cis-Carvyl_acetate,102024.0,compound,food
1619,Lavender_lactone,102550.0,compound,food
1620,6-methyl-2-(oxiran-2-yl)hept-5-en-2-ol,102611.0,compound,food
1621,Pinocarveol,102667.0,compound,food
1622,24851-98-7,102861.0,compound,food
1623,"4,5-Dimethyl-2-propyloxazole",104620.0,compound,food
1624,"1-(3,6-dimethylpyrazin-2-yl)ethanone",104722.0,compound,food
1625,2-isopropyl-6-methoxypyrazine,106441.0,compound,food
1626,"Azulene,_1,2,3,4,5,6,7,8-octahydro-1,4-dimethyl-7-(1-methylethenyl)-,_(1S,4S,7R)-",107152.0,compound,food
1627,3695-24-7,107153.0,compound,food
1628,Fenchyl_acetate,107217.0,compound,food
1629,(-)-piperitone,107561.0,compound,food
1630,L-Lactic_acid,107689.0,compound,food
1631,(-)-Epicatechin_gallate,107905.0,compound,food
1632,Daidzin,107971.0,compound,food
1633,2-Ethyl-1-hexanethiol,110968.0,compound,food
1634,Alpha-Terpinyl_Acetate,111037.0,compound,food
1635,UNII-R1AUQ945JN,111274.0,compound,food
1636,Ginkgolide_A,115221.0,compound,food
1637,valofin,119900.0,compound,food
1638,"2,5-Dimethyl-4-ethyloxazole",121694.0,compound,food
1639,Pinocarvone,121719.0,compound,food
1640,"(1r,4r)-4-isopropyl-1-methylcyclohex-2-en-1-ol",122485.0,compound,food
1641,Ethyl_methyl_disulfide,123388.0,compound,food
1642,Tiglic_Acid,125468.0,compound,food
1643,"1,3-Diphenyl-1-butanone",137065.0,compound,food
1644,Methanedithiol,138818.0,compound,food
1645,1-Phenylethanethiol,141850.0,compound,food
1646,Phytol,145386.0,compound,food
1647,Sinensetin,145659.0,compound,food
1648,Prenylthiol,146586.0,compound,food
1649,2-(4-Methoxyphenoxy)propanoic_acid,151199.0,compound,food
1650,Lilac_aldehyde,155007.0,compound,food
1651,D-Camphor,159055.0,compound,food
1652,Cedrelanol,160799.0,compound,food
1653,Ginkgolide_C,161120.0,compound,food
1654,"2,4-Dimethyl-5-ethylthiazole",162293.0,compound,food
1655,9-Decenal,162392.0,compound,food
1656,1-Isothiocyanato-6-(methylthio)hexane,165224.0,compound,food
1657,2-Acetyl-2-thiazoline,169110.0,compound,food
1658,Isopulegol,170833.0,compound,food
1659,Sedanenolide,173843.0,compound,food
1660,"p-Mentha-1,3,8-triene",176983.0,compound,food
1661,Saupirin,181128.0,compound,food
1662,6-isothiocyanatohex-1-ene,184852.0,compound,food
1663,28374-89-2,185635.0,compound,food
1664,Berteroin,206037.0,compound,food
1665,5-Hydroxyoctan-4-one,219794.0,compound,food
1666,L-Menthyl_acetate,220674.0,compound,food
1667,Hexyl_phenylacetate,221691.0,compound,food
1668,Erythritol,222285.0,compound,food
1669,L-Malic_acid,222656.0,compound,food
1670,"4-Allyl-2,6-dimethoxyphenol",226486.0,compound,food
1671,Guaiol,227829.0,compound,food
1672,"4,4-Dimethoxy-2-butanone",228548.0,compound,food
1673,2-Furylacetone,228583.0,compound,food
1674,Octyl_isovalerate,228769.0,compound,food
1675,Propyl_heptanoate,229377.0,compound,food
1676,Decyl_butyrate,229387.0,compound,food
1677,2-Phenylethyl_octanoate,229888.0,compound,food
1678,1-(furan-2-yl)pentan-1-one,231325.0,compound,food
1679,MLS002607979,235284.0,compound,food
1680,Oxacyclohexadecan-2-one,235414.0,compound,food
1681,5-Hydroxymethylfurfural,237332.0,compound,food
1682,"5,7-Dihydroxyflavanone",238782.0,compound,food
1683,"2,6-Dimethoxy-4-methylphenol",240925.0,compound,food
1684,Cyclohexyl_butyrate,243783.0,compound,food
1685,3-Octanone,246728.0,compound,food
1686,Isobornyl_acetate,247573.0,compound,food
1687,"3,7-Dimethyloctane-1,7-diol",249494.0,compound,food
1688,Benzyl_tiglate,250096.0,compound,food
1689,alpha-Thujone,261491.0,compound,food
1690,Difurfuryl_ether,263034.0,compound,food
1691,ethyl_3-acetoxy-2-methylbutanoate,263620.0,compound,food
1692,noscapine,275196.0,compound,food
1693,"Carotol,_(+)-",287687.0,compound,food
1694,Valencen,288227.0,compound,food
1695,Longifolene,289151.0,compound,food
1696,.beta.-Bourbonene,324224.0,compound,food
1697,Nomilin,326240.0,compound,food
1698,Menthofuran,329983.0,compound,food
1699,(-)-cis-Carveol,330573.0,compound,food
1700,Oxycanthine,371257.0,compound,food
1701,Piperitenone,381152.0,compound,food
1702,Curcumenol,387977.0,compound,food
1703,CHEBI:49249,403919.0,compound,food
1704,Ethyl_Crotonate,429065.0,compound,food
1705,naringenin,439246.0,compound,food
1706,(-)-Limonene,439250.0,compound,food
1707,(+)-Neomenthol,439263.0,compound,food
1708,alpha-Maltose,439341.0,compound,food
1709,Taxifolin,439533.0,compound,food
1710,(-)-Carvone,439570.0,compound,food
1711,D-Limonene,440917.0,compound,food
1712,arbutin,440936.0,compound,food
1713,(-)-beta-Pinene,440967.0,compound,food
1714,(-)-alpha-Pinene,440968.0,compound,food
1715,(+)-delta-Cadinene,441005.0,compound,food
1716,alpha-L-Sorbopyranose,441484.0,compound,food
1717,carnosol,442009.0,compound,food
1718,Levomenol,442343.0,compound,food
1719,AC1L9CNW,442355.0,compound,food
1720,5986-55-0,442384.0,compound,food
1721,Beta-Selinene,442393.0,compound,food
1722,naringin,442428.0,compound,food
1723,Carvone_oxide,442462.0,compound,food
1724,(R)-(-)-alpha-Phellandrene,442482.0,compound,food
1725,(+)-Pulegone,442495.0,compound,food
1726,(+)-alpha-Terpineol,442501.0,compound,food
1727,(+)-3-Carene,443156.0,compound,food
1728,(-)-Linalool,443158.0,compound,food
1729,(+)-alpha-phellandrene,443160.0,compound,food
1730,(-)-alpha-Terpineol,443162.0,compound,food
1731,(+)-isodihydrocarvone,443167.0,compound,food
1732,trans-Aconitic_acid,444212.0,compound,food
1733,Cinnamic_Acid,444539.0,compound,food
1734,farnesol,445070.0,compound,food
1735,resveratrol,445154.0,compound,food
1736,oleic_acid,445639.0,compound,food
1737,Lycopene,446925.0,compound,food
1738,2-Nonen-4-one,448996.0,compound,food
1739,(+)-trans-Limonene_oxide,449290.0,compound,food
1740,Isoxanthohumol,513197.0,compound,food
1741,103-95-7,517827.0,compound,food
1742,Bornyl_formate,518472.0,compound,food
1743,"2,5-Diethyl-4-methylthiazole",518856.0,compound,food
1744,Furfuryl_methyl_sulfide,518937.0,compound,food
1745,3-Decanol,519158.0,compound,food
1746,"(5xi,7xi,10xi)-eudesma-4(14),11-diene",519361.0,compound,food
1747,Dihydro-beta-ionone,519382.0,compound,food
1748,2-sec-Butylthiazole,519539.0,compound,food
1749,l-.alpha.-Cadinol,519662.0,compound,food
1750,5-Ethyl-2-methylthiazole,519732.0,compound,food
1751,.beta.-Sesquiphellandrene,519764.0,compound,food
1752,Isopentyl_isobutyrate,519786.0,compound,food
1753,Methyl_3-hydroxyhexanoate,519845.0,compound,food
1754,Cubenol,519857.0,compound,food
1755,Methyl_2-methylpentanoate,519890.0,compound,food
1756,24168-70-5,520098.0,compound,food
1757,2-Acetylthiazole,520108.0,compound,food
1758,1-Mercapto-2-propanone,520144.0,compound,food
1759,Phenethyl_2-methylbutyrate,520148.0,compound,food
1760,delta-Tetradecalactone,520296.0,compound,food
1761,3-Methylbutyl_2-methylbutanoate,520326.0,compound,food
1762,1-p-Menthen-9-al,520440.0,compound,food
1763,Octyl_2-methylbutyrate,520455.0,compound,food
1764,3-Mercapto-3-methyl-1-butanol,520682.0,compound,food
1765,"3,5-Diethyl-1,2,4-trithiolane",520895.0,compound,food
1766,"4,8-Methanoazulen-9-ol,_decahydro-2,2,4,8-tetramethyl-,_stereoisomer",521185.0,compound,food
1767,3-Octyl_acetate,521238.0,compound,food
1768,3-oxobutan-2-yl_acetate,521246.0,compound,food
1769,(-)-Zingiberene,521253.0,compound,food
1770,1-Hydroxybutan-2-one,521300.0,compound,food
1771,STK020088,521332.0,compound,food
1772,gamma-Selinene,521334.0,compound,food
1773,"Naphthalene,_1,2,4a,5,8,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-",521380.0,compound,food
1774,S-Methyl_propanethioate,521869.0,compound,food
1775,"2-Furanmethanethiol,_5-methyl-",521873.0,compound,food
1776,2-heptanethiol,522071.0,compound,food
1777,Isopropyl_2-methylbutyrate,522214.0,compound,food
1778,Spathulenol,522266.0,compound,food
1779,Butyl_propyl_disulfide,522458.0,compound,food
1780,Methyl_pentyl_disulfide,522459.0,compound,food
1781,Linaloyl_oxide,522514.0,compound,food
1782,Isoamyl_nonanoate,522676.0,compound,food
1783,"2,3-Dehydro-1,8-cineole",523035.0,compound,food
1784,"2,6-Dimethoxy-4-propylphenol",524975.0,compound,food
1785,ethyl_methyl_trisulfide,525358.0,compound,food
1786,Methyl_5-acetoxyhexanoate,526152.0,compound,food
1787,4-Methoxy-2-methyl-2-butanethiol,526195.0,compound,food
1788,3-Mercapto-3-methylbutyl_formate,526487.0,compound,food
1789,Bis(2-methyl-3-furyl)disulfide,526624.0,compound,food
1790,"1,3-p-Menthadien-7-al",526762.0,compound,food
1791,"1-(3,4-dihydro-2H-1,4-thiazin-5-yl)ethanone",526853.0,compound,food
1792,P-Menth-1-en-9-yl_acetate,527144.0,compound,food
1793,3-Mercapto-2-methylpentanal,527435.0,compound,food
1794,42348-12-9,528698.0,compound,food
1795,.alpha.-Calacorene,528708.0,compound,food
1796,101517-87-7,529056.0,compound,food
1797,2-propionyl-1-pyrroline,529251.0,compound,food
1798,Acetoyl_butyrate,529253.0,compound,food
1799,UNII-H5E892YJGG,529388.0,compound,food
1800,"3-methylnonane-2,4-dione",529481.0,compound,food
1801,2-Heptyl_butanoate,529496.0,compound,food
1802,"5,6-dimethyloxan-2-one",544628.0,compound,food
1803,Ethyl_3-methylpentanoate,560255.0,compound,food
1804,Menthyl_isovalerate,565690.0,compound,food
1805,1-Phenylethyl_isobutyrate,569214.0,compound,food
1806,"2-isobutyl-4,5-dimethyloxazole",574068.0,compound,food
1807,Dehydrodihydroionone,577126.0,compound,food
1808,"3,5-Dimethyl-2-isobutylpyrazine",578817.0,compound,food
1809,Dihydro-beta-ionol,579336.0,compound,food
1810,Dill_ether,586292.0,compound,food
1811,"4-Methyl-2-phenyl-1,3-dioxolane",595928.0,compound,food
1812,"2,6-Nonadienal",636687.0,compound,food
1813,cinnamaldehyde,637511.0,compound,food
1814,Methyl_cinnamate,637520.0,compound,food
1815,p-coumaric_acid,637542.0,compound,food
1816,trans-Anethole,637563.0,compound,food
1817,"2,4-Hexadienal",637564.0,compound,food
1818,Geraniol,637566.0,compound,food
1819,Ethyl_Cinnamate,637758.0,compound,food
1820,Benzalacetone,637759.0,compound,food
1821,Sinapic_Acid,637775.0,compound,food
1822,Methylisoeugenol,637776.0,compound,food
1823,Methyl_propenyl_ketone,637920.0,compound,food
1824,Citral,638011.0,compound,food
1825,Beta-Ionone,638014.0,compound,food
1826,piperine,638024.0,compound,food
1827,2-Pentenoic_Acid,638122.0,compound,food
1828,isoliquiritigenin,638278.0,compound,food
1829,Farnesyl_acetate,638500.0,compound,food
1830,Xanthohumol,639665.0,compound,food
1831,4-Hexen-1-Ol,641248.0,compound,food
1832,"2,4-Hexadien-1-Ol",641256.0,compound,food
1833,4-Methoxycinnamaldehyde,641294.0,compound,food
1834,2-Methoxycinnamaldehyde,641298.0,compound,food
1835,4-Methyl-2-pentenoic_acid,642039.0,compound,food
1836,Butylidenephthalide,642376.0,compound,food
1837,UNII-847O2V0IOA,642793.0,compound,food
1838,(-)-Mintlactone,642875.0,compound,food
1839,3-Hexenal,643139.0,compound,food
1840,Violet_leaf_aldehyde,643731.0,compound,food
1841,cis-Aconitic_acid,643757.0,compound,food
1842,Neral,643779.0,compound,food
1843,nerol,643820.0,compound,food
1844,Angelic_acid,643915.0,compound,food
1845,cis-3-Hexenal,643941.0,compound,food
1846,cis-Crotonaldehyde,643950.0,compound,food
1847,CID_644104,644104.0,compound,food
1848,AC1LCV7P,656566.0,compound,food
1849,AC1LDI49,667450.0,compound,food
1850,623-15-4,735940.0,compound,food
1851,Isobutyl_cinnamate,778574.0,compound,food
1852,Isoeugenol,853433.0,compound,food
1853,(-)-Borneol,1201518.0,compound,food
1854,D-Fenchone,1201521.0,compound,food
1855,Nootkatone,1268142.0,compound,food
1856,Capsaicin,1548943.0,compound,food
1857,cis-Jasmone,1549018.0,compound,food
